@relation sulfurCatalyst

@attribute feature_0 numeric
@attribute feature_1 numeric
@attribute feature_2 numeric
@attribute feature_3 numeric
@attribute feature_4 numeric
@attribute feature_5 numeric
@attribute feature_6 numeric
@attribute feature_7 numeric
@attribute feature_8 numeric
@attribute feature_9 numeric
@attribute feature_10 numeric
@attribute feature_11 numeric
@attribute target numeric

@data
0.98243,0.009071,344.75,326.22,372.31,512.06,569.4,445.05,371.11,338.66,332.68,0.14526,0.2602
0.98403,0.009253,342.03,324.24,365.77,483.25,575.4,449.33,370.36,337.17,331.29,0.144,0.26428
0.9878,0.009207,341.92,321.55,360.71,456.48,577.91,449.26,368.93,335.92,327.75,0.14372,0.25953
0.97445,0.009211,342.05,320.32,359.39,457.96,583.86,449.59,369.63,334.13,328.58,0.14396,0.26351
0.98773,0.008882,340.27,319.95,358.47,437.02,577.15,448.3,368.15,334.33,325.74,0.14575,0.26461
1.0002,0.009182,340.64,320.48,358.46,435.54,580.14,451.01,369.93,334.58,327.23,0.1459,0.26305
0.98002,0.008614,340.81,321.38,356.92,423.87,571.69,446.49,367.71,333.5,326.05,0.1465,0.26304
0.96929,0.009106,340.77,321.09,358.91,448.7,577.7,448.91,367.05,333,325.82,0.14416,0.26586
0.97841,0.009085,340.44,320.48,359.23,457.16,579.91,448.09,368.47,333.89,327.79,0.14359,0.26569
0.99442,0.009413,341.68,321.55,362.28,470.29,580.96,450.61,368.39,333.93,326.75,0.14471,0.26294
0.9848,0.009131,341.37,322.68,363.2,482.39,575.66,446.87,369.49,335.84,328.75,0.14261,0.2643
0.9831,0.009203,341.52,323.84,362.3,477.24,577.87,447.49,368.99,336.63,330.11,0.14484,0.26329
0.98115,0.009149,340.65,325.11,359.59,457.36,580.86,451.01,372.64,337.91,330.52,0.14383,0.26256
0.99983,0.008794,339.53,325.51,357.38,426.35,575.61,450.73,372.98,339.61,331.49,0.14594,0.26389
0.97973,0.009006,338.52,326.53,354.7,423.07,584.52,455.1,373.62,339.97,332.33,0.14493,0.26392
0.98058,0.009267,338.1,323.88,350.49,403.22,596.74,461.4,375.94,338.44,330.6,0.14354,0.26356
0.98609,0.009187,335.22,324.54,347.15,380.82,598.19,468.3,377.61,338.51,330.49,0.14297,0.26699
0.98301,0.009258,335.11,323.53,344.27,369.11,602,474.66,379.64,340.47,331.4,0.14278,0.26401
0.99268,0.008877,333.61,323.49,342.16,361.18,582.45,475.21,379.67,338.85,330.82,0.14515,0.26868
0.97664,0.009503,333.82,322.61,342.51,366,613.07,479.3,379.82,338.26,329.48,0.14326,0.26921
0.94421,0.009067,332.41,323.17,340.61,360.26,610.7,475.78,378.49,337.96,328.85,0.14342,0.26767
0.96213,0.009158,332.15,320.44,339.84,355.9,600.25,482.01,379.89,336.94,328.05,0.14211,0.26667
0.95255,0.00922,332.36,320.73,339.41,355.37,609.22,481.39,377.97,336.85,328.09,0.14151,0.2681
0.93162,0.009156,333.12,320.07,341.24,359.47,610.83,474.23,374.91,335.7,327.62,0.14283,0.26599
0.95941,0.009129,335.14,320.12,343.54,371.15,607.82,467.29,373.04,335.44,327.74,0.14388,0.26662
0.95978,0.009156,336.2,321.72,349.29,401.39,598.14,457.53,370.09,335.55,327.55,0.14312,0.26736
0.92025,0.009187,338.91,323.08,360.23,502.91,580.13,442.93,365.05,334.61,327.51,0.14268,0.26782
0.91822,0.009114,342.11,325.61,370.47,561.72,570.56,438.05,364.11,335.94,328.82,0.14003,0.27021
0.93063,0.007496,341.74,326.98,362.65,456.48,540.15,426.56,360.37,334.81,330.34,0.14892,0.2714
0.93733,0.007596,343.09,328.29,368.29,479.43,537.89,425.9,361.22,336.73,330.85,0.14927,0.26936
0.92236,0.007531,343.82,328.11,375.15,505.77,532.67,424.2,360.56,336.66,331.82,0.14824,0.27079
0.91618,0.007559,346.31,328.56,379,528.74,531.47,421.36,360.49,337.68,333.22,0.14746,0.27204
0.91661,0.007248,346.31,328.76,379.36,506.55,525.78,420.19,360.84,338.32,333.28,0.1491,0.26943
0.90596,0.007593,347.16,329.76,386.23,543.35,529.87,420.63,361.59,338.27,333.83,0.14889,0.27043
0.92431,0.007143,347.64,332.89,381.05,510.49,523.29,422.13,362.26,341.28,336.12,0.14881,0.27383
0.90849,0.007389,347.82,333.93,387.47,541.65,525.64,421.23,363.81,340.56,337.12,0.14968,0.26972
0.91656,0.00708,347.2,334.63,383.33,522.55,521.39,419.57,364.54,341.84,338.11,0.15032,0.26985
0.92048,0.007436,345.4,334.87,386.06,540.46,529.56,423.88,364.29,342.91,338.86,0.14755,0.27279
0.90975,0.007596,344.9,334.79,380.26,535.45,534.27,425.47,365.45,341.86,336.87,0.14805,0.27445
0.92464,0.007301,343.14,332.96,371.64,496.12,532.14,425.91,364,342.09,337.01,0.14891,0.27453
0.92394,0.007052,341.76,333.2,364.75,455.32,533.65,427.72,364.4,340,335.61,0.15142,0.27147
0.91823,0.007337,339.99,331.39,360.57,456.32,543.34,429.48,364,338.86,335.36,0.14962,0.27564
0.9167,0.007256,338.82,329.49,353.78,414.13,544.13,432.59,365.02,339.35,335.03,0.15123,0.27175
0.92066,0.007344,338.01,329.67,352.75,401.38,551.77,435.71,365.67,338.36,332.8,0.14962,0.27313
0.92734,0.007367,335.71,329.01,347.88,387.38,555.82,440.47,367.88,337.5,332.44,0.14998,0.27559
0.93387,0.007757,336.26,326.16,347.96,386.51,569.85,444.59,367.81,337.23,332.24,0.14608,0.27497
0.95184,0.007544,336.24,326.68,346.6,373.01,560.79,448.54,370.13,338,331.9,0.14937,0.27297
0.98396,0.007588,335.85,325.51,345.36,366.77,541.04,456.41,374.88,339.5,332.74,0.1494,0.27263
0.98584,0.007237,337.79,325.86,348.9,376.42,537.08,444.96,370.96,339.51,332.14,0.15028,0.27625
0.97617,0.007312,340.39,329.36,356.68,409.58,535.76,436.65,368.67,339.66,333.47,0.15187,0.27624
0.99514,0.007394,344.49,329.18,367.66,454.48,534.43,430.61,367.17,340.66,335.76,0.1518,0.27495
0.99315,0.007745,346.12,332.33,378.36,498.85,534.64,430.69,369.49,342.46,336.39,0.15091,0.27559
1.0328,0.007397,349.2,332.56,379.34,479.08,525.63,433.59,372.23,345.02,338.35,0.15167,0.27794
1.0378,0.007425,350.75,336.18,390.22,498.91,523.86,432.25,373.98,347.45,342.39,0.15247,0.27481
1.0414,0.007557,348.74,332.19,382.61,483.89,525.48,433.64,373.06,345.84,339.23,0.15151,0.27966
1.1056,0.007247,343,324.69,353.92,381.87,511.22,448.24,375.22,342.8,332.92,0.15496,0.27756
1.1092,0.007535,337.24,320.17,344.26,354.27,438.38,472.95,386.63,341.55,332.27,0.15272,0.27731
1.1576,0.007494,334.97,318.93,338.41,344.65,367.52,478.22,408.45,350.68,334.79,0.15402,0.28043
1.2088,0.007459,334.75,319.17,337.34,342.85,360.54,464.34,416.76,355.23,340.08,0.15474,0.27614
1.2014,0.007449,334.02,320.75,339.25,343.7,370.58,476.35,410.53,354.02,338.36,0.15724,0.27858
1.2044,0.00747,335.21,323.22,340.25,346.57,379.82,481.45,406.55,354.29,339.72,0.15457,0.27708
1.2003,0.007561,336.61,323.41,340.89,347.12,386.51,482.41,404.17,353.89,340.02,0.15737,0.27736
1.1919,0.007548,336.56,324.11,341.23,348.28,393.89,483.56,402.66,352.97,339.4,0.15564,0.2803
1.1815,0.007593,336.25,325.27,340.64,347.76,394.14,483.28,402.02,352.73,340.51,0.15604,0.27902
1.2023,0.007508,334.8,324.62,339.67,346.13,378.86,482.9,409.15,355.21,340.7,0.15468,0.27825
1.1898,0.00749,334.35,324.7,337.89,344.78,370.65,482.55,410.85,355.09,341.83,0.15662,0.27891
1.1462,0.007508,332.86,324.68,336.42,343.96,373.94,490.82,407.34,352.52,339.48,0.15466,0.27922
1.1309,0.007375,334,326.88,339.05,347.34,400.94,485.16,398.42,350.08,339.31,0.15475,0.27832
1.1379,0.007485,336.34,328.23,342.02,353.96,442.07,476.6,391.93,349.11,338.43,0.15461,0.28248
1.1297,0.007531,334.51,326.25,339.7,347.52,409.63,484.78,396.11,349.31,336.85,0.15345,0.28251
1.1453,0.007357,333.91,322.86,337.77,343.26,380.31,489.18,402.69,350.51,337.43,0.15316,0.28235
1.1402,0.007422,336.28,326.62,342.74,353.65,438.96,476.4,391.48,349.15,338.17,0.15409,0.28224
1.1278,0.007424,336.4,325.59,341.17,352.12,432.64,478.31,391.27,347.94,337.73,0.15391,0.2805
1.1124,0.007293,334.71,323.02,341.03,349.9,408.21,479.64,392.02,346.24,334.95,0.15542,0.28413
1.1212,0.007516,335,322.95,340.82,351.64,424.2,479.51,391.66,344.87,335.56,0.15491,0.28032
1.1448,0.007507,336.76,324.14,342.02,350.8,422.22,478.92,392.92,346.42,335.46,0.15412,0.28574
1.14,0.007252,337.17,322.54,344.11,353.2,425.8,472.13,389.81,346.24,334.71,0.15457,0.28201
1.1972,0.007553,337.89,323.59,343.05,353.32,416.54,474.83,396.89,349.96,337.79,0.1551,0.28643
1.1904,0.007531,340,326.68,348.75,363.23,458.04,466.57,391.69,350.35,338.8,0.15716,0.28466
1.2143,0.00755,342.95,329.53,353.17,375.43,486.09,458.85,387.54,350.29,341.2,0.15624,0.28569
1.2119,0.007417,346.24,332.12,361.45,395.9,504.9,452.75,386.22,352.04,342.21,0.15632,0.28241
1.21,0.007557,348.75,333.88,369.81,418.64,513.62,447.09,384.21,351.87,344.64,0.15595,0.28648
1.2237,0.007466,351.29,339.45,377.41,438.28,517.53,448.1,386.57,356.52,349.14,0.15602,0.28363
1.2019,0.007827,352.3,341.69,385.32,466.4,524.64,448.79,390.84,359.01,352.48,0.15644,0.28604
1.2237,0.007807,353.98,344.66,388.01,473.22,527.14,450.18,390.69,361.6,354.26,0.15454,0.28698
1.2023,0.007879,354.5,345.83,389.61,475.08,527.82,450.26,392.11,361.88,354.32,0.15501,0.28522
1.2283,0.007831,353.04,345.54,388.33,469.51,526.23,451.45,394.02,363.11,355.15,0.1539,0.28517
1.2094,0.007801,353.96,345.32,386.67,471.75,526.9,450.68,391.72,361.07,353.13,0.1538,0.28518
1.2073,0.007826,351.88,344.85,384.4,466.99,527.51,451.39,391.22,360.26,352.7,0.15602,0.28439
1.2102,0.007753,350.75,343.7,381.31,459.98,528.16,451.22,390.63,361.13,353.07,0.15608,0.2893
1.2123,0.007781,350.17,342.36,378.63,447.9,528.22,452.6,392.87,360.36,352.1,0.15465,0.28717
1.2109,0.007763,350.24,342.07,374.96,444.47,527.03,452.29,390.56,360.42,351.28,0.15335,0.29042
1.2476,0.007851,347.23,340.43,368.58,416.11,519.39,457.58,394.65,360.92,351.28,0.15612,0.2868
1.1846,0.007742,348.03,339.63,367.67,425.87,527.56,453.29,388.3,357.35,348.78,0.15578,0.28973
1.1818,0.007761,346.46,338.08,366.77,425.16,527.77,453.06,387.52,356.51,347.47,0.15379,0.28961
1.1743,0.007561,346.86,337.03,366.18,420.24,523.29,449.5,386,354.52,346.15,0.15535,0.28822
1.1994,0.00807,346.94,335.74,367.05,425.42,534.83,454.18,389.06,355.25,346.29,0.15482,0.28916
1.1935,0.007751,345.16,335.92,365.35,415.07,527.3,453.31,386.96,353.44,344.38,0.15401,0.28674
1.1973,0.007508,345.28,334.68,363.53,411.37,517.86,451.27,385.9,353.2,344.94,0.15583,0.28809
1.2006,0.007546,345.56,336.31,364.19,409.92,517.52,451.48,386.05,352.47,345.95,0.15627,0.28745
1.057,0.008177,347.67,335.38,379,504.54,541.78,440.79,377.68,348.86,341.66,0.15125,0.28777
1.0663,0.007698,345.24,333.45,371.31,462.41,534.88,439.02,375.84,345.73,340.4,0.15313,0.29127
1.0557,0.00791,341.34,328.8,358.98,419.16,546.55,446.28,374.83,344.53,337.61,0.15013,0.28852
1.1198,0.007886,336.66,325.11,344.17,358.96,488.17,471.45,387.58,344.56,336.14,0.15137,0.28963
1.1223,0.007836,330.78,320.69,334.92,339.92,366.62,504.36,408.46,349.77,336.09,0.15279,0.2905
1.1149,0.007729,328.84,319.37,332.2,336.97,352.11,491.69,422.41,352.33,337.53,0.15363,0.29206
1.1288,0.007765,332.51,325.99,338.51,346.25,402.61,493.14,399.62,350.88,338.65,0.15363,0.29083
1.132,0.007723,334.4,327.57,341.61,351.77,459.48,479.42,393.15,349.47,339.56,0.15391,0.29049
1.1273,0.007886,333.33,328.93,340.55,354.26,471.61,478.18,390.9,348.85,339.57,0.15144,0.29324
1.1621,0.007876,332.55,328.19,338.98,349.43,426.49,487.48,398.12,352.67,340.21,0.15543,0.29561
1.2033,0.007744,334.73,329.42,339.93,350.05,414.88,486.62,402.67,356.4,344.65,0.1539,0.29434
1.2042,0.007758,335.46,329.83,340.74,352.65,433.18,485.05,401.85,355.52,343.61,0.15395,0.2953
1.1972,0.007861,334.45,329.5,340.14,350.52,425.07,485.47,402.92,356.17,343.38,0.15601,0.29622
1.0792,0.007807,333.72,329.12,341.68,357.08,508.58,471.83,389.31,347.81,339.51,0.15346,0.29137
1.059,0.007792,333.14,329.5,340.87,352.55,498.18,476.87,388.49,347.72,337.43,0.15216,0.29732
1.0737,0.007781,330.98,326.4,336.72,344.75,433.38,490.77,393.28,347.97,338.33,0.15315,0.29558
1.0589,0.007758,326.94,324.26,333.38,339.61,376.21,509.72,402.69,349.52,337.21,0.15086,0.29272
1.057,0.007861,326.97,323.52,329.73,335.14,356.58,521.86,413.56,352.04,337.19,0.15288,0.2943
1.0646,0.007834,326.75,323.55,330.43,336.05,357.53,523.37,414.19,352.13,337.24,0.15093,0.29613
1.0777,0.007741,327.18,324.25,331.16,336.36,365.21,517.54,409.64,351.16,337.9,0.15304,0.29334
1.0846,0.007905,327.16,326.24,332.79,340.45,384.79,509.91,403.35,349.47,338.17,0.15221,0.29649
1.0327,0.007815,329.64,327.25,334.44,344,434.17,492.44,393.95,346.55,336.9,0.1525,0.2949
1.0529,0.007772,329.66,327.66,335.85,345.64,444.18,489.78,393.78,348.07,337.34,0.15051,0.2951
1.0548,0.007816,331.24,329.26,336.91,348.3,464.94,483.08,390.28,348.05,337.79,0.15178,0.29839
1.0825,0.007812,331.99,329.34,338.64,351.02,479.32,481.38,391.87,349.47,339.85,0.15266,0.2949
1.0584,0.007725,332.13,331.43,340.53,353.69,500.75,475.24,388.89,350.31,340.56,0.15326,0.29962
0.98365,0.007703,331.96,332.18,343.64,367.68,561.23,457.88,378.28,344.74,337.9,0.15108,0.29678
0.9956,0.00807,333.07,332.68,343.16,372.03,574.86,461.24,380.32,345.62,338.02,0.14938,0.29789
0.91987,0.007735,330.05,333.66,342.17,372.9,577.09,450.25,372.87,344.06,337.68,0.14711,0.29927
0.85147,0.007853,327.82,329.89,335.98,358.33,598.38,452.66,369.77,339.66,334.25,0.14533,0.29694
0.86546,0.007989,321.7,325.83,329.73,337.81,502.36,489.07,378.7,338.72,331.06,0.14462,0.29871
0.85138,0.008093,317.56,321.63,322.94,327.66,344.14,569.59,402.01,339.58,329.27,0.14417,0.29839
0.86033,0.008142,311.8,316.11,314.58,318.94,326.01,343.38,512.91,365.06,336.18,0.14396,0.29711
0.86111,0.007744,315.66,322.03,321.19,325.93,341.14,575.15,409.76,342.18,329.28,0.14522,0.296
0.98904,0.007692,320.74,326.57,327.27,332.48,361.7,530.01,406.6,350.42,337.77,0.15108,0.29436
0.9848,0.007724,327.74,333.98,336.22,349.49,519.68,480.43,388.04,348.99,341.89,0.14902,0.29541
0.98339,0.007567,333.12,339,345.13,380.91,559.81,455.12,382.14,352.2,346.11,0.15028,0.29833
0.9887,0.007835,333.42,340.79,348.31,393.81,565.63,455.72,383.54,352.3,346.59,0.1495,0.29526
0.99003,0.007792,331.16,337.59,343.7,370.63,563.66,462.9,383.29,350.14,343.79,0.14922,0.29382
0.97735,0.007844,330.01,336.66,341,367.07,568.92,465.05,384.1,351.19,343.84,0.14905,0.29505
0.98351,0.007866,331.84,337.27,343.04,371.49,571.58,461.27,383.82,350.83,344.85,0.15002,0.29219
0.97554,0.007384,334.41,338.8,347.16,384.17,554.2,450.96,381.52,351.29,345.21,0.14939,0.29425
0.97749,0.007663,333.43,338.86,345.01,379.39,564.06,456.48,382.61,350.06,343.43,0.15074,0.29422
0.99169,0.007946,331.89,337.86,344.8,380.33,568.85,460.31,382.81,351.99,344.22,0.15019,0.29389
0.99623,0.00747,333.87,339.47,345.57,378.34,558.26,456.19,381.14,351.27,345.04,0.14959,0.29162
0.98402,0.008113,333.83,339.38,349.5,400.52,573.91,457.91,383.66,352.3,345.47,0.14769,0.29451
0.98904,0.007555,334.97,339.95,349.44,398.21,556.3,450.73,380.57,351.44,345.71,0.14946,0.29023
0.98233,0.00817,336.33,339.93,353.93,426.23,564.7,452.52,383.53,352.82,345.73,0.14815,0.29352
0.98723,0.007644,336.83,343.35,356.07,432.05,552.34,446.62,380.72,353.52,347.21,0.15073,0.29165
0.98486,0.007897,338.37,344.08,362.49,465.34,556.56,449.58,382.25,355.05,349.23,0.14923,0.28848
0.9971,0.007708,338.88,345.33,364.2,468.5,550.58,447.17,382.63,355.02,350.79,0.15089,0.28763
0.99878,0.007839,340.02,346.35,370.1,495.29,551.16,445.87,383.5,356.92,351.62,0.14945,0.28697
0.98936,0.00788,341.73,347.35,371.98,509.35,548.01,446.55,383.96,356.86,351.87,0.14764,0.29194
0.98294,0.008075,342.46,348.07,374.01,523.99,550.77,447.02,383.48,356.73,352.13,0.1485,0.29145
0.99442,0.007686,341.12,346.9,368.95,489.44,544.59,443.39,382.94,358.66,351.77,0.15145,0.28944
0.98122,0.007716,340.24,346.57,367.14,480.12,547.73,444.86,383.39,357.45,351.85,0.14983,0.28784
0.98648,0.007843,338.85,346.11,366.61,482.81,552.18,446.32,382.76,357.01,352,0.14958,0.28828
0.98563,0.007866,337.77,345.05,361.21,454.89,555.33,449.72,383.23,355.78,350.97,0.14995,0.28846
0.98032,0.007802,335.92,344.28,354.57,424.22,559.02,451.33,382.87,353.71,348.61,0.15079,0.28729
1.0323,0.008113,333.28,341.58,346.4,383.59,568.12,466.26,389.04,355.94,349.27,0.14876,0.2893
1.0366,0.007686,332.69,340.29,342.49,365.69,546.88,467.22,390.57,354.43,346.76,0.15202,0.28751
1.0364,0.007996,331.5,337.78,340.84,361.77,551.26,475,390.81,353.99,346.4,0.15133,0.28672
1.03,0.007656,330.66,338.4,341.79,361.04,536.4,470.53,390.67,355.16,346.02,0.15065,0.28773
1.0353,0.007832,332.55,340.81,343.9,367.42,550.96,468.64,389.17,355.01,346.43,0.1521,0.28399
1.0106,0.007964,333.05,340.53,344.84,375.63,562.95,465.6,388.13,355.48,346.58,0.14937,0.28598
1.0299,0.007758,332.7,340.84,344.91,373.56,551.35,464.89,389.27,355.79,348.21,0.15,0.28619
1.0299,0.008039,333.32,340.63,347.74,385.23,567.3,463.91,389.42,354.84,347.33,0.14917,0.28676
1.0234,0.007765,335.69,340.74,347.61,386.23,559.39,461.08,388.69,355.5,347.51,0.15155,0.28367
1.0103,0.0075,334.8,341.01,348.36,386.71,552.73,456.91,386.77,354.56,348.94,0.1521,0.28497
1.0362,0.007811,335.28,341.43,349.81,389.57,557.73,460.56,387.86,355.1,347.97,0.15192,0.28563
1.0328,0.007863,335.42,341.22,351.23,393.5,560.11,461.37,387.91,355.18,349.43,0.15008,0.28296
0.91512,0.007807,335.05,341.64,356.13,451.66,562.32,445.49,377.38,350.88,346.38,0.14688,0.27934
0.91119,0.007709,335.45,340.29,352.89,436.32,563.24,444.87,377.4,350.54,345.42,0.14613,0.28247
0.92614,0.007543,333.24,340.72,350.22,410.61,566.88,446.53,377.71,350.7,343.59,0.1491,0.27922
0.92288,0.008025,332.69,338.89,349.42,411.91,577.64,451.04,378.07,348.26,342.92,0.14528,0.2787
0.92171,0.007496,332.49,339.32,345.16,387.24,567.6,450.58,377.53,347.58,342.1,0.14875,0.28145
0.92171,0.007496,332.49,339.32,345.16,387.24,567.6,450.58,377.53,347.58,342.1,0.14875,0.28145
0.92171,0.007496,332.49,339.32,345.16,387.24,567.6,450.58,377.53,347.58,342.1,0.14875,0.28145
0.92171,0.007496,332.49,339.32,345.16,387.24,567.6,450.58,377.53,347.58,342.1,0.14875,0.28145
0.92171,0.007496,332.49,339.32,345.16,387.24,567.6,450.58,377.53,347.58,342.1,0.14875,0.28145
0.92171,0.007496,332.49,339.32,345.16,387.24,567.6,450.58,377.53,347.58,342.1,0.14875,0.28145
0.92171,0.007496,332.49,339.32,345.16,387.24,567.6,450.58,377.53,347.58,342.1,0.14875,0.28145
0.92171,0.007496,332.49,339.32,345.16,387.24,567.6,450.58,377.53,347.58,342.1,0.14875,0.28145
0.92171,0.007496,332.49,339.32,345.16,387.24,567.6,450.58,377.53,347.58,342.1,0.14875,0.28145
0.92171,0.007496,332.49,339.32,345.16,387.24,567.6,450.58,377.53,347.58,342.1,0.14875,0.28145
0.92171,0.007496,332.49,339.32,345.16,387.24,567.6,450.58,377.53,347.58,342.1,0.14875,0.28145
0.92171,0.007496,332.49,339.32,345.16,387.24,567.6,450.58,377.53,347.58,342.1,0.14875,0.28145
0.92171,0.007496,332.49,339.32,345.16,387.24,567.6,450.58,377.53,347.58,342.1,0.14875,0.28145
0.92171,0.007496,332.49,339.32,345.16,387.24,567.6,450.58,377.53,347.58,342.1,0.14875,0.28145
0.92171,0.007496,332.49,339.32,345.16,387.24,567.6,450.58,377.53,347.58,342.1,0.14875,0.28145
0.92171,0.007496,332.49,339.32,345.16,387.24,567.6,450.58,377.53,347.58,342.1,0.14875,0.28145
0.13455,0.000142,137.46,134.75,135.41,134.83,135.12,134.74,134.68,134.51,134.51,0.17962,0.27547
0.11687,0.000045,134.2,131.13,131.81,131.36,131.26,131.21,131.65,131.37,130.97,0.18033,0.27334
0.11525,0.000089,130.81,128.37,128.77,129.02,128.9,129.01,128.47,129.11,128.91,0.18141,0.2732
0.11462,0.000098,129.55,126.7,126.94,126.49,126.75,126.65,126.58,126.56,126.56,0.18124,0.27077
0.11888,0.000039,129.51,124.55,125.63,125.18,124.63,124.99,124.93,124.71,124.76,0.1784,0.27469
0.11789,0.000032,129.39,122.89,123.63,123.14,123.37,123.11,123.29,123.39,123.32,0.18022,0.2706
0.11946,0.001251,129.4,121.74,122.67,122.18,121.72,122.26,121.84,122.18,122.28,0.17841,0.2701
0.11798,0.00021,128.82,120.79,121.78,121.08,120.89,120.65,121.06,121.18,120.78,0.17954,0.26929
0.12113,0.000025,126.59,120.16,121.13,120.54,120.24,120.56,120.36,120.09,120.55,0.17982,0.27097
0.11774,0.000031,125.16,120.31,120.66,120.29,119.92,120.06,120.29,120.23,119.85,0.18151,0.27099
0.45907,0.000025,122.53,119.25,121.04,120.43,119.14,119.14,119.2,118.61,118.88,0.17849,0.27274
0.45554,0.000031,119.92,117.36,119.05,118.48,117.6,117.58,117.51,117.08,117.44,0.18167,0.27223
0.56675,0.000031,118.55,116.49,117.67,117.73,117.19,116.98,116.9,116.95,116.41,0.17838,0.27043
0.57347,0.000031,118.58,122.68,118.11,117.44,117.19,116.76,116.76,116.65,116.78,0.1812,0.27186
0.57087,0.000031,118.34,136.75,117.54,117.66,117.24,116.54,116.96,117.01,116.85,0.17966,0.26659
0.57366,0.000031,118.52,148.76,117.87,117.65,116.95,116.91,116.83,116.59,116.78,0.17971,0.26997
0.56719,0.000031,118.44,161.61,117.7,117.34,117.05,116.74,116.63,116.53,116.88,0.1804,0.26734
0.57346,0.000031,118.85,172.64,117.77,117.39,116.92,116.74,116.89,116.79,116.85,0.18052,0.26818
0.80413,0.006137,179.29,181.68,179.73,179.89,181.13,180.63,181.25,180.74,181.26,0.1775,0.26486
0.80528,0.00555,186.01,187.99,187.17,186.62,187.8,187.99,187.95,187.76,188.13,0.17907,0.26964
0.79863,0.005604,191.61,194.03,192.37,193.12,193.48,193.22,193.45,194.27,193.37,0.17956,0.26533
0.80424,0.005567,197.03,199.33,197.35,197.6,198.22,198.56,198.91,199.36,198.78,0.17964,0.26436
0.80012,0.005434,200.58,203.44,201.25,201.74,202.34,203.19,203.66,203.53,203.55,0.17808,0.26406
0.79794,0.005537,204.03,206.64,204.51,205.86,205.89,206.45,206.58,206.78,207.09,0.17798,0.26459
0.79782,0.005563,206.81,210.2,208.09,208.03,208.7,209.6,209.57,209.84,210.14,0.18009,0.26561
0.80676,0.005344,209.82,211.69,210.14,210.96,211.4,212.24,212.06,212.42,212.16,0.1799,0.26719
0.80288,0.005577,211.74,214.44,211.78,212.74,213.78,213.22,213.58,214.19,214.28,0.17843,0.265
0.80098,0.005589,213.76,215.35,214.34,214.75,215.22,215.59,215.23,215.21,215.71,0.17996,0.26489
0.79431,0.00553,214.4,217.05,215.28,215.84,216.88,216.83,216.62,217.24,216.89,0.17855,0.26578
0.80539,0.005483,215.58,218.59,217.01,216.92,217.47,217.93,217.59,217.74,218.77,0.17972,0.26173
0.79229,0.005428,216.33,218.2,218,217.59,218.01,218.19,218.57,219.22,218.28,0.17852,0.26373
0.79187,0.005595,217.64,219.13,217.95,219.02,218.78,219.95,219.5,219.06,219.81,0.17821,0.2624
0.81004,0.005605,218.29,220.2,218.68,218.97,219.34,219.82,220.87,220.84,220.05,0.17689,0.26294
0.80017,0.005558,218.47,221.29,218.93,219.74,220.36,221.37,221.31,221.12,221.15,0.17979,0.26355
0.80238,0.005586,219.24,221.09,220.53,220.12,221.36,221.89,221.9,221.54,222.31,0.17868,0.2594
0.80589,0.00555,220.46,222.67,221.28,221.1,221.91,222.66,222.83,221.94,222.89,0.17924,0.26136
0.79757,0.005528,220.91,222.4,220.97,220.91,222.31,222.35,222.7,222.83,222.71,0.17768,0.26302
0.79894,0.005545,220.38,223.06,221.12,222.02,222.23,222.78,223.46,223.13,223.23,0.17863,0.26262
0.85382,0.005582,221.21,223.73,222.33,222.45,223.69,224.1,223.63,223.55,224.24,0.17748,0.26229
0.92819,0.005592,221.57,225.11,223.48,222.97,223.92,225.34,225.08,225.64,225.58,0.18007,0.25753
0.98382,0.005494,223.41,226.32,224.75,224.26,225.3,226.45,226.78,226.39,227.08,0.17851,0.26099
